ID,Length,NGN
"NW_020169118.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3109, whole genome shotgun sequence",8310,42
"NW_020169119.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3112, whole genome shotgun sequence",3277,35
"NW_020169120.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3115, whole genome shotgun sequence",4603,68
"NW_020169121.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3116, whole genome shotgun sequence",2637,60
"NW_020169122.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3117, whole genome shotgun sequence",5170,40
"NW_020169123.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3119, whole genome shotgun sequence",8145,29
"NW_020169124.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3121, whole genome shotgun sequence",2043,628
"NW_020169125.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3123, whole genome shotgun sequence",2033,66
"NW_020169126.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3124, whole genome shotgun sequence",6568,44
"NW_020169127.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3126, whole genome shotgun sequence",2028,48
"NW_020169128.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3127, whole genome shotgun sequence",4070,6
"NW_020169129.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3129, whole genome shotgun sequence",2114,61
"NW_020169130.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3134, whole genome shotgun sequence",2599,93
"NW_020169131.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3135, whole genome shotgun sequence",6143,12
"NW_020169132.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3136, whole genome shotgun sequence",2710,7
"NW_020169133.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3139, whole genome shotgun sequence",1964,475
"NW_020169134.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3142, whole genome shotgun sequence",4361,39
"NW_020169135.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3147, whole genome shotgun sequence",2230,45
"NW_020169136.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3149, whole genome shotgun sequence",3718,46
"NW_020169137.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3156, whole genome shotgun sequence",4647,10
"NW_020169138.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3157, whole genome shotgun sequence",1898,110
"NW_020169139.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3160, whole genome shotgun sequence",1884,116
"NW_020169140.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3164, whole genome shotgun sequence",7758,37
"NW_020169141.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3168, whole genome shotgun sequence",3167,342
"NW_020169142.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3171, whole genome shotgun sequence",1840,56
"NW_020169143.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3177, whole genome shotgun sequence",3566,109
"NW_020169144.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3179, whole genome shotgun sequence",2709,23
"NW_020169145.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3183, whole genome shotgun sequence",3595,56
"NW_020169146.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3186, whole genome shotgun sequence",3306,249
"NW_020169147.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3188, whole genome shotgun sequence",4681,13
"NW_020169148.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3189, whole genome shotgun sequence",8023,78
"NW_020169149.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3190, whole genome shotgun sequence",1726,64
"NW_020169150.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3191, whole genome shotgun sequence",2934,34
"NW_020169151.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3194, whole genome shotgun sequence",2061,53
"NW_020169152.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3195, whole genome shotgun sequence",4011,31
"NW_020169153.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3202, whole genome shotgun sequence",2247,28
"NW_020169154.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3205, whole genome shotgun sequence",3285,9
"NW_020169155.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3206, whole genome shotgun sequence",1669,9
"NW_020169156.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3210, whole genome shotgun sequence",1863,6
"NW_020169157.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3212, whole genome shotgun sequence",3752,114
"NW_020169158.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3213, whole genome shotgun sequence",1653,16
"NW_020169159.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3214, whole genome shotgun sequence",1641,121
"NW_020169160.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3221, whole genome shotgun sequence",3534,22
"NW_020169161.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3222, whole genome shotgun sequence",1606,22
"NW_020169162.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3223, whole genome shotgun sequence",1705,18
"NW_020169163.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3226, whole genome shotgun sequence",1920,3
"NW_020169164.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3227, whole genome shotgun sequence",6756,14
"NW_020169165.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3228, whole genome shotgun sequence",1597,246
"NW_020169166.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3230, whole genome shotgun sequence",1594,13
"NW_020169167.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3231, whole genome shotgun sequence",1591,6
"NW_020169168.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3236, whole genome shotgun sequence",1544,168
"NW_020169169.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3239, whole genome shotgun sequence",1965,9
"NW_020169170.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3245, whole genome shotgun sequence",2263,155
"NW_020169171.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3246, whole genome shotgun sequence",1501,168
"NW_020169172.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3250, whole genome shotgun sequence",1485,25
"NW_020169173.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3251, whole genome shotgun sequence",2376,49
"NW_020169174.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3252, whole genome shotgun sequence",1483,44
"NW_020169175.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3254, whole genome shotgun sequence",1702,41
"NW_020169176.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3255, whole genome shotgun sequence",2564,13
"NW_020169177.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3257, whole genome shotgun sequence",1463,188
"NW_020169178.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3259, whole genome shotgun sequence",1665,21
"NW_020169179.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3262, whole genome shotgun sequence",1448,203
"NW_020169180.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3263, whole genome shotgun sequence",1970,110
"NW_020169181.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3264, whole genome shotgun sequence",1441,49
"NW_020169182.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3268, whole genome shotgun sequence",3281,11
"NW_020169183.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3269, whole genome shotgun sequence",1431,21
"NW_020169184.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3271, whole genome shotgun sequence",4203,31
"NW_020169185.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3272, whole genome shotgun sequence",1426,34
"NW_020169186.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3275, whole genome shotgun sequence",1417,142
"NW_020169187.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3276, whole genome shotgun sequence",4169,19
"NW_020169188.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3279, whole genome shotgun sequence",3471,17
"NW_020169189.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3282, whole genome shotgun sequence",4162,9
"NW_020169190.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3283, whole genome shotgun sequence",3155,21
"NW_020169191.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3285, whole genome shotgun sequence",2448,17
"NW_020169192.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3289, whole genome shotgun sequence",2781,82
"NW_020169193.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3290, whole genome shotgun sequence",33746,18
"NW_020169194.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3292, whole genome shotgun sequence",1613,17
"NW_020169195.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3294, whole genome shotgun sequence",1369,285
"NW_020169196.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3296, whole genome shotgun sequence",1362,18
"NW_020169197.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3298, whole genome shotgun sequence",2443,28
"NW_020169198.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3300, whole genome shotgun sequence",2080,25
"NW_020169199.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3301, whole genome shotgun sequence",5670,28
"NW_020169200.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3302, whole genome shotgun sequence",5537,10
"NW_020169201.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3304, whole genome shotgun sequence",1992,61
"NW_020169202.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3305, whole genome shotgun sequence",1337,13
"NW_020169203.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3306, whole genome shotgun sequence",1470,18
"NW_020169204.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3312, whole genome shotgun sequence",1324,134
"NW_020169205.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3316, whole genome shotgun sequence",1314,24
"NW_020169206.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3320, whole genome shotgun sequence",2574,24
"NW_020169207.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3324, whole genome shotgun sequence",3402,3
"NW_020169208.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3325, whole genome shotgun sequence",1298,19
"NW_020169209.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3326, whole genome shotgun sequence",2466,19
"NW_020169210.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3328, whole genome shotgun sequence",1293,10
"NW_020169211.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3332, whole genome shotgun sequence",1283,27
"NW_020169212.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3335, whole genome shotgun sequence",1924,8
"NW_020169213.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3336, whole genome shotgun sequence",7874,28
"NW_020169214.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3338, whole genome shotgun sequence",8082,3
"NW_020169215.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3340, whole genome shotgun sequence",2888,24
"NW_020169216.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3342, whole genome shotgun sequence",2686,55
"NW_020169217.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3344, whole genome shotgun sequence",8279,31
"NW_020169218.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3345, whole genome shotgun sequence",3576,68
"NW_020169219.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3346, whole genome shotgun sequence",1260,162
"NW_020169220.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3348, whole genome shotgun sequence",1258,151
"NW_020169221.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3352, whole genome shotgun sequence",2879,32
"NW_020169222.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3353, whole genome shotgun sequence",1243,17
"NW_020169223.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3354, whole genome shotgun sequence",2537,3
"NW_020169224.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3356, whole genome shotgun sequence",2921,43
"NW_020169225.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3357, whole genome shotgun sequence",1239,32
"NW_020169226.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3360, whole genome shotgun sequence",1235,45
"NW_020169227.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3362, whole genome shotgun sequence",1482,4
"NW_020169228.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3363, whole genome shotgun sequence",1230,30
"NW_020169229.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3364, whole genome shotgun sequence",2412,16
"NW_020169230.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3367, whole genome shotgun sequence",15621,17
"NW_020169231.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3368, whole genome shotgun sequence",1220,14
"NW_020169232.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3370, whole genome shotgun sequence",2985,32
"NW_020169233.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3372, whole genome shotgun sequence",1208,20
"NW_020169234.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3374, whole genome shotgun sequence",1200,23
"NW_020169235.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3378, whole genome shotgun sequence",5604,12
"NW_020169236.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3379, whole genome shotgun sequence",1639,21
"NW_020169237.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3381, whole genome shotgun sequence",1181,80
"NW_020169238.1 Populus trichocarpa isolate Nisqually-1 unplaced genomic scaffold, Pop_tri_v3 scaffold_3382, whole genome shotgun sequence",3799,20
